699	71	2
700	117	6
701	297	6
702	68	0
703	85	4
704	74	4
705	40	2
706	104	0
707	287	12
708	59	4
709	55	2
710	23	2
711	15	2
712	55	4
713	214	8
714	49	0
715	90	4
716	43	4
717	77	0
718	145	6
719	83	2
720	31	6
721	348	4
722	56	0
723	55	0
724	148	4
725	40	2
726	15	2
727	50	2
728	147	4
729	253	8
730	120	2
731	63	2
732	148	4
733	96	2
734	52	2
735	69	2
736	7	2
737	13	3
738	209	2
739	134	2
740	33	2
741	200	6
742	44	2
743	62	0
744	442	6
745	63	0
746	69	2
747	127	0
748	57	0
749	173	8
750	99	4
751	111	2
752	143	2
753	24	2
754	69	4
755	230	2
756	131	2
757	118	8
758	62	2
759	44	2
760	158	4
761	111	2
762	94	6
763	65	6
764	175	0
765	32	2
766	18	2
767	189	8
768	66	2
769	86	2
770	28	0
771	168	8
772	155	6
773	262	2
774	27	2
775	80	0
776	34	4
777	52	0
778	141	12
779	111	4
780	127	4
781	666	24
782	64	0
783	136	0
784	316	6
785	134	2
786	61	0
787	83	2
788	138	2
789	47	2
790	187	4
791	102	6
792	101	0
793	24	2
794	268	2
795	69	2
796	47	4
797	57	4
798	109	4
799	244	6
800	96	6
801	177	8
802	119	2
803	63	2
804	271	8
805	92	4
806	91	4
807	34	2
808	219	6
809	69	2
810	176	4
811	89	6
812	77	8
813	151	2
814	65	2
815	187	12
816	72	4
817	30	2
818	89	2
819	86	6
820	4	2
821	60	2
822	41	6
823	54	0
824	41	2
825	168	6
826	180	0
827	43	0
828	121	6
829	120	2
830	147	12
831	35	4
832	72	2
833	313	2
834	194	10
835	44	0
836	45	0
837	96	0
838	213	12
839	82	2
840	18	2
841	141	8
842	101	2
843	160	8
844	69	0
845	52	2
846	69	2
847	74	2
848	133	2
849	93	2
850	163	4
851	44	2
852	36	2
853	47	4
854	87	2
855	40	0
856	144	0
857	55	0
858	55	2
859	75	0
860	164	8
861	117	4
862	361	4
863	146	0
864	31	2
865	13	2
866	37	4
867	132	6
868	46	0
869	265	2
870	10	2
871	296	18
872	38	4
873	234	8
874	152	2
875	46	0
876	21	2
877	31	4
878	232	2
879	56	6
880	68	2
881	143	2
882	26	2
883	182	2
884	74	2
885	259	8
886	184	12
887	90	2
888	48	2
889	113	2
890	30	0
891	202	6
892	33	6
893	77	5
894	89	0
895	142	4
896	68	2
897	30	2
898	49	2
899	30	2
900	38	4
901	91	2
902	65	4
903	80	6
904	65	2
905	320	0
906	124	6
907	85	4
908	263	6
909	140	4
910	111	4
911	43	0
912	51	0
913	23	4
914	371	14
915	157	2
916	54	0
917	111	6
918	95	6
919	85	4
920	20	4
921	24	2
922	66	2
923	148	12
924	167	10
925	158	16
926	87	4
927	145	2
928	56	2
929	47	0
930	308	6
931	136	2
932	94	2
933	224	4
934	261	4
935	91	2
936	11	0
937	129	8
938	109	4
939	50	0
940	316	10
941	80	0
942	111	2
943	197	6
944	104	0
945	102	0
946	103	8
947	62	2
948	171	12
949	68	0
950	84	2
951	51	4
952	160	6
953	222	8
954	16	2
955	23	0
956	107	0
957	34	0
958	236	2
959	91	8
960	194	2
961	28	0
962	150	12
963	62	4
964	59	2
965	219	2
966	271	6
967	202	10
968	152	4
969	114	4
970	136	6
971	231	6
972	21	6
973	37	2
974	34	0
975	134	4
976	178	6
977	36	2
978	207	14
979	102	4
980	32	2
981	65	2
982	342	4
983	114	2
984	98	14
985	35	4
986	246	8
987	18	2
988	256	6
989	75	0
990	59	4
991	38	6
992	47	8
993	160	0
994	143	4
995	31	2
996	102	10
997	107	6
998	87	4
999	129	4
1000	37	0
1001	312	12
1002	128	4
1003	320	4
1004	131	10
1005	62	2
1006	193	2
1007	101	2
1008	91	4
1009	54	0
1010	10	2
1011	72	4
1012	161	0
1013	100	6
1014	222	2
1015	323	6
1016	32	2
1017	75	4
1018	70	0
1019	130	4
1020	24	2
1021	88	8
1022	11	2
1023	167	4
1024	74	4
1025	99	8
1026	117	2
1027	181	4
1028	97	4
1029	184	12
1030	81	0
1031	121	0
1032	56	2
1033	122	2
1034	24	4
1035	91	0
1036	83	0
1037	75	2
1038	142	2
1039	58	4
1040	122	0
1041	57	4
1042	31	2
1043	137	4
1044	272	6
1045	66	2
1046	66	2
1047	344	8
1048	20	2
1049	16	0
1050	114	0
1051	21	2
1052	64	2
1053	57	2
1054	46	0
1055	60	0
1056	163	8
1057	84	4
1058	126	6
1059	292	4
1060	193	4
1061	51	6
1062	245	6
1063	7	2
1064	32	0
1065	43	4
1066	122	0
1067	61	0
1068	42	0
1069	191	8
1070	116	2
1071	81	6
1072	45	6
1073	44	6
1074	103	6
1075	94	4
1076	70	0
1077	113	8
1078	26	2
1079	103	12
1080	32	2
1081	93	4
1082	117	0
1083	193	0
1084	84	6
1085	88	2
1086	54	0
1087	240	2
1088	30	0
1089	34	0
1090	138	10
1091	145	6
1092	132	4
1093	185	10
1094	165	4
1095	185	12
1096	14	0
1097	36	2
1098	167	4
1099	55	2
1100	300	2
1101	117	0
1102	48	2
1103	196	2
1104	43	2
1105	83	2
1106	48	4
1107	26	0
1108	140	14
1109	78	2
1110	130	0
1111	136	2
1112	63	4
1113	178	4
1114	43	2
1115	191	8
1116	182	4
1117	27	4
1118	92	2
1119	55	0
1120	32	4
1121	20	2
1122	52	4
1123	23	2
1124	486	14
1125	86	4
1126	170	2
1127	75	0
1128	168	4
1129	225	2
1130	60	0
1131	100	2
1132	53	0
1133	106	8
1134	145	4
1135	215	2
1136	50	10
1137	75	6
1138	212	18
1139	271	4
1140	94	2
1141	66	0
1142	58	0
1143	179	0
1144	85	2
1145	191	6
1146	245	12
1147	93	0
1148	43	6
1149	127	4
1150	16	0
1151	97	10
1152	46	4
1153	72	4
1154	178	5
1155	63	2
1156	236	6
1157	48	3
1158	29	0
1159	23	4
1160	140	6
1161	25	0
1162	118	4
1163	37	2
1164	267	14
1165	180	4
1166	162	6
1167	130	18
1168	286	4
1169	86	2
1170	42	2
1171	40	2
1172	93	0
1173	132	4
1174	210	6
1175	176	4
1176	184	6
1177	245	2
1178	62	8
1179	66	2
1180	60	4
1181	106	0
1182	146	6
1183	110	4
1184	79	2
1185	163	2
1186	83	4
1187	77	6
1188	139	6
1189	99	0
1190	140	10
1191	276	16
1192	168	8
1193	111	8
1194	80	2
1195	254	2
1196	93	2
1197	52	2
1198	271	2
1199	254	8
1200	154	6
1201	130	2
1202	39	2
1203	56	8
1204	150	4
1205	166	8
1206	19	2
1207	84	2
1208	211	6
1209	117	0
1210	63	2
1211	73	2
1212	179	10
1213	41	0
1214	122	2
1215	60	2
1216	136	2
1217	38	0
1218	124	2
1219	144	10
1220	57	0
1221	98	2
1222	274	12
1223	187	16
1224	62	4
1225	128	6
1226	130	10
1227	111	4
1228	162	2
1229	174	0
1230	175	8
1231	283	4
1232	209	2
1233	69	4
1234	225	10
1235	90	0
1236	192	6
1237	223	5
1238	77	4
1239	91	2
1240	15	0
1241	37	6
1242	14	6
1243	263	9
1244	19	2
1245	131	2
1246	161	2
1247	267	2
1248	143	6
1249	100	12
1250	110	3
1251	81	4
1252	66	0
1253	163	2
1254	43	0
1255	84	0
1256	93	4
1257	219	12
1258	120	0
1259	111	4
1260	20	4
1261	41	0
1262	166	10
1263	16	0
1264	139	8
1265	94	2
1266	31	2
1267	101	8
1268	31	0
1269	36	4
1270	198	0
1271	194	2
1272	177	6
1273	130	0
1274	150	0
1275	162	4
1276	128	4
1277	184	2
1278	495	16
1279	223	4
1280	11	2
1281	188	10
1282	137	0
1283	141	4
1284	81	2
1285	13	2
1286	126	12
1287	65	6
1288	235	16
1289	43	2
1290	151	2
1291	142	10
1292	127	4
1293	52	12
1294	101	4
1295	81	0
1296	228	8
1297	163	2
1298	138	10
1299	28	0
1300	41	2
1301	22	8
1302	54	1
1303	198	0
1304	117	16
1305	87	4
1306	158	2
1307	230	4
1308	75	12
1309	103	0
1310	110	2
1311	255	4
1312	54	6
1313	173	0
1314	73	10
1315	83	6
1316	71	3
1317	289	10
1318	20	2
1319	148	2
1320	86	10
1321	61	4
1322	117	4
1323	94	4
1324	9	2
1325	36	0
1326	41	2
1327	58	3
1328	32	2
1329	141	6
1330	17	2
1331	114	4
1332	51	2
1333	123	8
1334	69	2
1335	43	2
1336	182	6
1337	39	4
1338	66	2
1339	81	6
1340	370	18
1341	52	2
1342	83	2
1343	220	0
1344	184	6
1345	173	4
1346	115	0
1347	102	6
1348	83	4
1349	97	2
1350	63	7
1351	34	3
1352	137	0
1353	122	2
1354	49	10
1355	41	1
1356	11	0
1357	25	4
1358	11	2
1359	93	2
1360	55	4
1361	146	2
1362	54	0
1363	66	2
1364	156	4
1365	106	10
1366	322	18
1367	250	8
1368	80	1
1369	102	0
1370	35	2
1371	47	0
1372	175	2
1373	62	4
1374	206	12
1375	63	2
1376	41	4
1377	125	2
1378	69	0
1379	144	2
1380	152	6
1381	203	10
1382	173	12
1383	275	11
1384	235	16
1385	188	10
1386	278	6
1387	111	2
1388	123	4
1389	173	4
1390	46	2
1391	346	2
1392	140	2
1393	64	4
1394	93	2
1395	50	8
1396	49	4
1397	94	4
1398	66	2
1399	39	2
1400	93	6
1401	200	2
1402	89	4
1403	138	2
1404	392	2
1405	149	8
1406	100	6
1407	84	6
1408	191	2
1409	172	4
1410	81	6
1411	95	2
1412	104	4
1413	69	4
1414	170	6
1415	119	2
1416	59	2
1417	206	6
1418	91	4
1419	38	2
1420	127	2
1421	76	2
1422	137	4
1423	36	2
1424	73	2
1425	245	6
1426	32	0
1427	199	0
1428	59	2
1429	35	4
1430	106	8
1431	113	2
1432	83	2
1433	91	0
1434	185	2
1435	15	0
1436	269	0
1437	135	4
1438	154	2
1439	138	2
1440	110	2
1441	53	4
1442	102	4
1443	174	4
1444	116	6
1445	115	2
1446	49	0
1447	187	2
1448	4	2
1449	118	4
1450	99	6
1451	120	4
1452	68	0
1453	7	2
1454	255	4
1455	84	6
1456	132	4
1457	113	2
1458	116	4
1459	242	2
1460	28	6
1461	72	6
1462	83	8
1463	105	2
1464	381	10
1465	82	2
1466	53	0
1467	75	0
1468	46	2
1469	71	2
1470	55	4
1471	82	4
1472	144	2
1473	117	4
1474	134	8
1475	56	0
1476	116	4
1477	219	2
1478	49	2
1479	58	3
1480	68	2
1481	105	2
1482	100	0
1483	103	8
1484	113	14
1485	155	10
1486	20	0
1487	397	12
1488	81	8
1489	79	4
1490	57	8
1491	203	8
1492	67	4
1493	141	8
1494	111	2
1495	45	4
1496	103	0
1497	116	0
1498	71	0
1499	98	2
1500	125	4
1501	56	4
1502	193	2
1503	101	2
1504	36	2
1505	73	2
1506	220	2
1507	75	2
1508	231	6
1509	46	4
1510	291	4
1511	171	6
1512	35	2
1513	146	4
1514	156	4
1515	76	2
1516	108	4
1517	145	4
1518	19	2
1519	219	4
1520	26	2
1521	42	2
1522	201	6
1523	44	2
1524	110	0
1525	218	10
1526	57	2
1527	133	4
1528	151	6
1529	9	2
1530	153	10
1531	90	2
1532	248	14
1533	146	4
1534	145	2
1535	75	4
1536	80	2
1537	120	4
1538	273	4
1539	126	4
1540	55	2
1541	50	2
1542	32	4
1543	93	4
1544	188	2
1545	90	4
1546	181	2
1547	69	4
1548	85	6
1549	65	0
1550	21	2
1551	96	2
1552	159	2
1553	188	0
1554	112	6
1555	122	4
1556	53	2
1557	63	2
1558	67	0
1559	101	6
1560	107	4
1561	74	0
1562	31	2
1563	114	10
1564	236	2
1565	166	0
1566	127	4
1567	277	10
1568	51	0
1569	123	2
1570	180	4
1571	159	2
1572	182	0
1573	223	6
1574	126	2
1575	94	6
1576	76	8
1577	283	12
1578	60	4
1579	226	4
1580	177	2
1581	77	4
1582	105	8
1583	13	2
1584	40	0
1585	86	4
1586	48	2
1587	54	0
1588	96	2
1589	30	0
1590	116	0
1591	15	2
1592	110	2
1593	437	18
1594	179	0
1595	229	16
1596	71	6
1597	155	2
1598	104	10
1599	172	2
1600	413	10
1601	57	2
1602	25	2
1603	35	4
1604	75	4
1605	78	2
1606	35	2
1607	43	0
1608	50	2
1609	226	8
1610	274	10
1611	11	2
1612	106	6
1613	85	2
1614	54	2
1615	242	4
1616	126	4
1617	95	2
1618	133	6
1619	20	0
1620	191	6
1621	75	0
1622	165	2
1623	113	6
1624	53	2
1625	77	4
1626	99	2
1627	240	2
1628	100	2
1629	226	2
1630	120	4
1631	182	10
1632	145	6
1633	48	0
1634	151	14
1635	103	4
1636	46	2
1637	64	8
1638	78	0
1639	181	2
1640	197	0
1641	272	10
1642	95	2
1643	125	0
1644	61	2
1645	7	2
1646	97	4
1647	29	0
1648	44	2
1649	53	2
1650	32	2
1651	93	4
1652	92	2
1653	49	2
1654	24	4
1655	181	12
1656	78	6
1657	88	8
1658	32	0
1659	201	4
1660	42	2
1661	40	4
1662	43	4
1663	54	4
1664	113	4
1665	159	2
1666	168	4
1667	48	2
1668	136	8
1669	352	6
1670	137	4
1671	192	2
1672	125	6
1673	91	2
1674	95	6
1675	213	10
1676	61	6
1677	105	6
1678	167	2
1679	50	2
1680	35	2
1681	22	2
1682	29	0
1683	97	2
1684	245	8
1685	317	2
1686	67	2
1687	342	8
1688	63	4
1689	103	4
1690	173	2
1691	48	2
1692	160	2
1693	264	6
1694	66	2
1695	123	2
1696	51	2
1697	116	6
1698	197	2
1699	87	4
1700	24	2
1701	126	4
1702	32	4
1703	149	4
1704	118	6
1705	80	2
1706	75	2
1707	49	4
1708	69	2
1709	4	2
1710	86	4
1711	101	8
1712	241	6
1713	139	6
1714	151	2
1715	135	8
1716	69	0
1717	105	4
1718	56	0
1719	199	10
1720	58	0
1721	35	0
1722	42	0
1723	63	8
1724	32	0
1725	117	0
1726	64	4
1727	196	6
1728	154	2
1729	366	2
1730	137	6
1731	21	2
1732	33	2
1733	54	2
1734	289	2
1735	165	6
1736	59	4
1737	137	4
1738	52	4
1739	113	4
1740	119	2
1741	231	6
1742	68	2
1743	51	2
1744	35	0
1745	117	4
1746	56	2
1747	208	10
1748	32	0
1749	194	0
1750	132	6
1751	22	2
1752	207	2
1753	113	12
1754	57	2
1755	95	2
1756	84	8
1757	70	6
1758	141	2
1759	67	2
1760	90	4
1761	108	6
1762	204	4
1763	50	0
1764	121	6
1765	111	4
1766	11	0
1767	32	0
1768	85	2
1769	172	2
1770	36	0
1771	54	0
1772	182	2
1773	50	0
1774	49	6
1775	82	2
1776	44	0
1777	26	4
1778	22	4
1779	266	14
1780	395	12
1781	122	10
1782	234	10
1783	141	6
1784	223	2
1785	91	4
1786	118	2
1787	201	4
1788	63	2
1789	114	4
1790	25	0
1791	92	6
1792	71	0
1793	48	6
1794	82	2
1795	47	0
1796	143	6
1797	71	0
1798	24	2
1799	88	2
1800	291	2
1801	280	2
1802	34	2
1803	59	2
1804	30	4
1805	7	2
1806	78	2
1807	181	10
1808	73	0
1809	95	0
1810	40	4
1811	188	8
1812	63	2
1813	228	2
1814	41	4
1815	95	2
1816	104	0
1817	151	2
1818	82	6
1819	265	2
1820	80	4
1821	118	4
1822	38	0
1823	271	8
1824	94	2
1825	202	4
1826	50	0
1827	46	0
1828	11	0
1829	33	0
1830	140	12
1831	60	4
1832	276	12
1833	127	2
1834	75	4
1835	26	2
1836	39	2
1837	46	2
1838	234	10
1839	33	2
1840	101	2
1841	54	0
1842	105	2
1843	251	4
1844	29	0
1845	71	2
1846	198	10
1847	226	6
1848	174	0
1849	80	4
1850	24	4
1851	49	8
1852	92	2
1853	202	0
1854	53	2
1855	67	2
1856	159	12
1857	62	2
1858	85	2
1859	77	4
1860	46	0
1861	57	2
1862	41	0
1863	58	4
1864	166	6
1865	104	2
1866	43	2
1867	102	0
1868	68	4
1869	42	0
1870	44	0
1871	88	4
1872	202	6
1873	54	2
1874	53	2
1875	59	4
1876	178	2
1877	49	0
1878	122	2
1879	50	4
1880	56	6
1881	68	4
1882	311	8
1883	210	2
1884	238	4
1885	171	6
1886	79	0
1887	72	2
1888	55	2
1889	66	4
1890	26	2
1891	439	8
1892	23	3
1893	68	0
1894	352	6
1895	84	2
1896	81	4
1897	38	2
1898	88	10
1899	135	0
1900	50	2
1901	25	2
1902	25	0
1903	82	0
1904	245	4
1905	149	0
1906	179	4
1907	228	4
1908	106	0
1909	168	14
1910	66	4
1911	39	2
1912	49	2
1913	35	0
1914	70	6
1915	145	2
1916	63	4
1917	93	4
1918	85	0
1919	150	4
1920	88	2
1921	24	2
1922	154	6
1923	98	0
1924	74	2
1925	46	6
1926	18	2
1927	146	2
1928	113	10
1929	61	4
1930	198	8
1931	14	2
1932	49	2
1933	53	4
1934	71	2
1935	69	4
1936	159	0
1937	76	0
1938	119	2
1939	95	2
1940	281	8
1941	103	4
1942	156	10
1943	156	2
1944	208	12
1945	188	0
1946	65	0
1947	67	4
1948	167	2
1949	128	6
1950	36	4
1951	146	2
1952	62	4
1953	106	0
1954	100	2
1955	173	14
1956	123	2
1957	96	2
1958	93	2
1959	69	2
1960	62	2
1961	53	4
1962	105	2
1963	57	0
1964	81	2
1965	205	2
1966	156	12
1967	29	4
1968	78	4
1969	13	2
1970	41	0
1971	83	2
1972	69	2
1973	81	4
1974	28	0
1975	274	14
1976	124	2
1977	42	4
1978	94	4
1979	21	4
1980	49	6
1981	48	2
1982	38	2
1983	150	6
1984	157	0
1985	174	8
1986	242	4
1987	32	0
1988	134	4
1989	370	6
1990	65	0
1991	109	4
1992	158	10
1993	132	4
1994	76	2
1995	11	2
1996	56	0
1997	16	2
1998	41	0
1999	51	2
2000	28	2
2001	13	2
2002	52	0
2003	83	2
2004	76	4
2005	113	6
2006	174	4
2007	179	0
2008	45	0
2009	48	4
2010	80	4
2011	165	6
2012	66	4
2013	69	0
2014	34	2
2015	107	4
2016	181	4
2017	143	6
2018	98	0
2019	106	4
2020	161	10
2021	18	4
2022	220	6
2023	71	10
2024	45	4
2025	71	4
2026	102	0
2027	199	6
2028	125	0
2029	97	4
2030	172	2
2031	91	5
2032	91	2
2033	45	4
2034	21	2
2035	128	0
2036	120	4
2037	67	6
2038	72	4
2039	59	4
2040	74	2
2041	15	4
2042	82	4
2043	74	8
2044	50	2
2045	28	4
2046	137	4
2047	70	2
2048	34	0
2049	78	0
2050	202	4
2051	108	2
2052	65	0
2053	50	4
2054	34	0
2055	111	0
2056	166	6
2057	426	6
2058	228	16
2059	74	0
2060	42	0
2061	88	2
2062	63	4
2063	114	0
2064	326	2
2065	28	2
2066	154	6
2067	83	2
2068	17	4
2069	249	2
2070	48	2
2071	134	2
2072	66	4
2073	69	2
2074	199	8
2075	305	6
2076	23	0
2077	77	4
2078	218	8
2079	108	0
2080	26	2
2081	156	4
2082	53	2
2083	112	2
2084	171	2
2085	16	4
2086	199	0
2087	103	2
2088	54	2
2089	58	2
2090	73	2
2091	126	6
2092	151	2
2093	153	12
2094	202	2
2095	73	0
2096	105	2
2097	212	10
2098	79	4
2099	373	0
2100	85	2
2101	43	4
2102	91	0
2103	59	2
2104	103	2
2105	48	6
2106	153	10
2107	124	2
2108	334	12
2109	230	10
2110	33	2
2111	216	10
2112	49	0
2113	274	10
2114	165	4
2115	290	4
2116	86	2
2117	121	2
2118	158	4
2119	91	6
2120	139	4
2121	112	8
2122	306	2
2123	37	2
2124	128	2
2125	80	2
2126	129	12
2127	62	2
2128	339	4
2129	64	0
2130	305	12
2131	119	10
2132	98	8
2133	60	8
2134	141	2
2135	89	0
2136	31	2
2137	56	4
2138	205	2
2139	132	0
2140	48	2
2141	84	6
2142	52	2
